fishery_name,study_design,year,month,catch_area_code,angler_final,total_effort_hrs,n_strata,n_strata_estimated,prop_strata_estimated,n_completed_angler_trips,mean_trip_length,trip_length_source,n_donor_obs,n_trip_length_obs,mean_group_size,sd,total_trips_est,trip_expansion,prev_int_status,pe_period
Snohomish fall salmon 2023,Standard,2023,9,850,boat,54661.78997786139,4,4,1,805,4.429233937888199,month,805,805,2.5490683229813667,1.9084334519173143,12341.138613221097,estimated,partial,month
Snohomish fall salmon 2023,Standard,2023,10,844,bank,4371.873702255318,2,2,1,51,2.9617645098039214,month,51,51,1.6274509803921569,1.9201341982666875,1476.104426190437,estimated,partial,month
Snohomish fall salmon 2023,Standard,2023,10,844,boat,708.0206554992494,2,2,1,7,7.216667142857143,month,7,7,2.2857142857142856,2.495643801004157,98.10909128600017,estimated,partial,month
Snohomish fall salmon 2023,Standard,2023,10,850,bank,28286.85755859992,4,4,1,316,3.146149841772152,month,316,316,1.6170886075949367,1.484648517999593,8990.944163888456,estimated,partial,month
Snohomish fall salmon 2023,Standard,2023,10,850,boat,25807.913292354857,4,4,1,254,4.503215472440945,month,254,254,2.2874015748031495,1.8297712887189295,5730.9967622681415,estimated,partial,month
Snohomish fall salmon 2023,Standard,2023,11,844,bank,3269.7490583084796,2,2,1,23,2.9652178260869566,month,23,23,1.434782608695652,1.4857053072529574,1102.7011336375908,estimated,partial,month
Snohomish fall salmon 2023,Standard,2023,11,844,boat,2592.3670474380633,2,2,1,26,5.120513076923077,month,26,26,2.269230769230769,1.5726356221344326,506.2709553699295,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,9,850,bank,3623.103783537064,2,2,1,176,2.463162840909091,month,176,176,1.7784090909090908,1.692147348375649,1470.9152490299296,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,9,850,boat,11342.424532312925,2,2,1,316,4.637447531645569,month,316,316,2.3164556962025316,1.9349364527241901,2445.833501061334,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,10,850,bank,10167.38129970085,4,4,1,258,2.542054186046512,month,258,258,1.565891472868217,1.775689898664894,3999.6713506384785,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,10,850,boat,13796.192994047618,4,4,1,232,4.172557629310345,month,232,232,2.1767241379310347,1.9867172623774512,3306.411611222708,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,11,844,bank,4185.067099272552,2,2,1,111,2.4214716216216217,month,111,111,1.6216216216216217,1.6793251168195462,1728.3155672375287,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,11,844,boat,3379.362521258504,2,2,1,45,5.8796302222222225,month,45,45,2.6222222222222222,1.902413968392274,574.7576622227213,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,11,850,bank,343.78056355830313,4,4,1,4,0.9458300000000001,month,4,4,2,0.08539125638299667,363.4697181928075,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,11,850,boat,230.46407879818597,4,4,1,4,4.5041675,month,4,4,1.5,1.8490439346389258,51.16685354134498,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,11,852,bank,2070.6400301538038,2,2,1,57,2.0108187719298245,month,57,57,1.456140350877193,1.1246499830234011,1029.7497014942662,estimated,partial,month
Snohomish fall salmon 2024,Standard,2024,11,852,boat,1426.3963567649282,2,2,1,23,3.619565217391304,month,23,23,2.8260869565217392,1.499314427287199,394.0794739410613,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,8,850,bank,22438.206926346258,4,4,1,202,2.986386089108911,month,202,202,1.9702970297029703,1.7280567337033712,7513.498341080692,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,8,850,boat,16178.901818181816,4,4,1,158,4.777426202531646,month,158,158,2.5,2.076204835360735,3386.530975529945,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,9,850,bank,48112.215608896164,4,4,1,337,2.950642997032641,month,337,337,1.7952522255192878,1.574942073348853,16305.671562869837,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,9,850,boat,28747.535161616157,4,4,1,175,4.560095314285714,month,175,175,2.6,1.9382810936223904,6304.152255668174,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,10,844,bank,527.7652168369515,2,2,1,7,2.5190457142857143,month,7,7,1.4285714285714286,0.901152240076691,209.50997984830198,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,10,844,boat,76.87136363636363,2,2,1,3,2.0166666666666666,month,3,3,1.6666666666666667,0.8135973956652844,38.118031555221634,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,10,850,bank,892.0037612280732,4,4,1,13,2.333333076923077,month,13,13,1.6153846153846154,1.167441326151516,382.2873682502037,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,10,850,boat,1590.4368518518518,4,4,1,23,4.038406086956522,month,23,23,2,1.5302944545762165,393.8278661446992,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,11,844,bank,4076.7525052188516,4,4,1,54,2.3049383333333333,month,54,54,1.3518518518518519,1.1946577107347212,1768.7035033701632,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,11,844,boat,1878.3036868686868,4,4,1,24,4.57291625,month,24,24,2.7083333333333335,2.179558360204539,410.74526280001015,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,11,850,bank,247.11629820621914,4,2,0.5,2,2.391665,month,2,2,2,2.203818491720677,103.32395975448867,estimated,partial,month
Snohomish fall salmon 2025,Standard,2025,11,850,boat,169.50424242424242,4,2,0.5,NA,4.622846516853933,area_season,356,NA,2.5168539325842696,1.9818294642064558,36.666638575662276,estimated_donor,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,1167.612013888889,4,4,1,12,2.6888891666666668,month,12,12,1.25,1.34514289854923,434.23582807481114,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,343.26666666666665,4,4,1,1,9.6,month,1,1,3,2.6198853216839475,35.75694444444444,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,2249.4667360459052,2,2,1,3,1.3333333333333333,month,3,3,1.6666666666666667,0.7473996402416403,1687.100052034429,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,boat,0,2,2,1,NA,3.8870366666666665,type_season,9,NA,2,2.6198853216839475,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,10045.455449214733,8,8,1,149,2.7681206711409394,month,149,149,1.563758389261745,1.608963979882818,3628.9803237061506,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,2938.1919999999996,8,8,1,8,3.17291625,month,8,8,1.875,1.6121280960354192,926.0225510206894,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,10,872,bank,0,4,0,0,NA,2.860869565217391,area_season,23,NA,1.4782608695652173,1.321868385156811,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,10,872,boat,0,4,0,0,NA,9.6,area_season,1,NA,3,2.6198853216839475,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,10,874,bank,0,2,0,0,NA,1.6208325000000001,area_season,4,NA,1.75,0.8384671916608704,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,10,874,boat,0,2,0,0,NA,3.8870366666666665,type_season,9,NA,2,2.6198853216839475,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,10,876,bank,0,8,0,0,NA,2.6165660843373493,area_season,166,NA,1.536144578313253,1.6102780609570901,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,10,876,boat,0,8,0,0,NA,3.17291625,area_season,8,NA,1.875,1.6121280960354192,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,1238.3947956311947,4,4,1,11,3.0484845454545453,month,11,11,1.7272727272727273,1.3340078237204132,406.2329256278199,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,boat,0,4,4,1,NA,9.6,area_season,1,NA,3,2.6198853216839475,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,874,bank,552.286322672144,2,1,0.5,1,2.48333,month,1,1,2,0.8384671916608704,222.39747543505857,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,874,boat,0,2,1,0.5,NA,3.8870366666666665,type_season,9,NA,2,2.6198853216839475,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,876,bank,1369.7955984698312,8,8,1,17,1.288234705882353,month,17,17,1.2941176470588236,0.8399691603648141,1063.3121373108906,estimated,partial,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,876,boat,700.7326851851851,8,8,1,NA,3.17291625,area_season,8,NA,1.875,1.6121280960354192,220.84815039955282,estimated_donor,partial,month
Stillaguamish salmon and gamefish 2023-24,Standard,2023,9,872,bank,830.0339139628616,2,2,1,11,3.2893936363636365,month,11,11,1.4545454545454546,1.2382615053232715,252.3364503375305,estimated,partial,month
Stillaguamish salmon and gamefish 2023-24,Standard,2023,9,872,boat,0,2,2,1,1,8.41667,month,1,1,4,1.9856934588084272,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2023-24,Standard,2023,9,876,bank,16513.68489462448,4,4,1,110,3.100000272727273,month,110,110,1.8545454545454545,1.8639065969759279,5326.994658647663,estimated,partial,month
Stillaguamish salmon and gamefish 2023-24,Standard,2023,9,876,boat,1846.78765625,4,4,1,17,4.068628235294118,month,17,17,2.1176470588235294,1.7531306150542352,453.9091677705219,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,9,872,bank,1034.3859163893496,2,2,1,19,3.1771931578947368,month,19,19,1.4210526315789473,1.4913870439368873,325.5659523938896,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,9,872,boat,0,2,2,1,2,7.791665,month,2,2,2,1.35529035429682,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,9,876,bank,9254.61374708194,4,4,1,131,2.698727404580153,month,131,131,1.83206106870229,2.001436945467157,3429.251035645707,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,9,876,boat,357.32458333333335,4,4,1,5,4.046664,month,5,5,2.8,2.9139132584515965,88.30102606327912,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,10,872,bank,1115.6575109494718,4,4,1,29,2.7517244827586205,month,29,29,1.3448275862068966,1.8089364561799965,405.43939552807933,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,10,872,boat,59.35604166666666,4,4,1,3,6.227776666666666,month,3,3,2.3333333333333335,1.6038419902326204,9.530855848502382,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,10,874,bank,805.3586745487464,2,2,1,6,2.3416683333333332,month,6,6,1.6666666666666667,0.7757270353266456,343.92516783208544,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,10,874,boat,44.83,2,2,1,NA,5.326922307692308,type_season,13,NA,2.4615384615384617,2.622574251596301,8.415741287471665,estimated_donor,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,10,876,bank,10707.591040104893,6,6,1,238,2.44390768907563,month,238,238,1.634453781512605,1.6092067339859126,4381.3402150859765,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,10,876,boat,467.93216666666666,6,6,1,3,4.91667,month,3,3,2.3333333333333335,3.025309901481169,95.17257954401387,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,11,872,bank,913.8276601325581,4,4,1,13,2.453846153846154,month,13,13,1.6923076923076923,1.263247429033194,372.4062564803528,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,11,872,boat,0,4,4,1,NA,6.853332,area_season,5,NA,2.2,1.5745099449257218,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,11,874,bank,917.0768350067085,2,2,1,16,2.2083331250000002,month,16,16,1.8125,1.614012844735005,415.28011540682223,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,11,874,boat,0,2,2,1,NA,5.326922307692308,type_season,13,NA,2.4615384615384617,2.622574251596301,0,zero_effort,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,11,876,bank,98.76570278733905,2,2,1,5,1.5,month,5,5,1.6,0.4805941057170801,65.84380185822603,estimated,partial,month
Stillaguamish salmon and gamefish 2024-25,Standard,2024,11,876,boat,85.56285714285714,2,2,1,NA,4.37291625,area_season,8,NA,2.625,2.769418943341919,19.5665437550644,estimated_donor,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,9,872,bank,1835.5941949223518,2,2,1,41,3.4926834146341466,month,41,41,1.4146341463414633,1.2523480474904127,525.5541304520517,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,9,872,boat,80.03576388888888,2,2,1,3,8.88889,month,3,3,3.3333333333333335,0.6735735270183947,9.00402231199721,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,9,876,bank,10776.703613627866,4,4,1,174,3.321647701149425,month,174,174,1.6781609195402298,1.820767359677014,3244.384890636863,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,9,876,boat,389.0418518518518,4,4,1,4,3.9375,month,4,4,2,1.9215336756525154,98.80427983539093,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,10,872,bank,1235.9147505184292,2,2,1,33,3.3601009090909093,month,33,33,1.3333333333333333,1.8700166522743917,367.8207244236637,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,10,872,boat,104.27930555555555,2,2,1,3,6.333333333333333,month,3,3,1.3333333333333333,1.5877132402714709,16.46515350877193,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,10,876,bank,18370.897715712315,4,4,1,388,2.8515465463917526,month,388,388,1.4716494845360826,1.6149359889179056,6442.433050569772,estimated,partial,month
Stillaguamish salmon and gamefish 2025-26,Standard,2025,10,876,boat,727.4920917508417,4,4,1,6,3.780555,month,6,6,1.5,1.690673358076598,192.42997172395104,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,10,315,bank,2263.453882171741,2,2,1,NA,5.4541675,area_season,4,NA,1.5,5.2264538390281094,414.9953007808692,estimated_donor,partial,month
Upper Chehalis salmon 2023,Standard,2023,10,315,boat,2112.754467592593,2,2,1,4,3.770835,month,4,4,1.5,2.6997742738298203,560.2882299524092,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,10,317,bank,3721.6206280973984,2,2,1,9,2.1018511111111113,month,9,9,1.6666666666666667,1.4796648571589146,1770.6395131527754,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,10,317,boat,8655.312895299145,2,2,1,100,5.2889999,month,100,100,2.59,2.2372252753555886,1636.4743919354478,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,11,315,bank,947.0112482651214,2,2,1,4,5.4541675,month,4,4,1.5,5.2264538390281094,173.63076001335153,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,11,315,boat,2625.3056238129157,2,2,1,17,3.762745294117647,month,17,17,2.0588235294117645,2.1581038010111957,697.7101606949302,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,11,317,bank,1183.3411064288268,2,2,1,4,3.066665,month,4,4,2,2.6524269948420196,385.8723096356553,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,11,317,boat,8806.42532051282,2,2,1,84,4.599008095238095,month,84,84,2.4285714285714284,1.9850013930428034,1914.853189676089,estimated,partial,month
Upper Chehalis salmon 2023,Standard,2023,12,315,bank,0,2,0,0,NA,5.4541675,area_season,4,NA,1.5,5.2264538390281094,0,zero_effort,partial,month
Upper Chehalis salmon 2023,Standard,2023,12,315,boat,0,2,0,0,NA,3.7642861904761906,area_season,21,NA,1.9523809523809523,2.195280705920034,0,zero_effort,partial,month
Upper Chehalis salmon 2023,Standard,2023,12,317,bank,0,2,0,0,NA,2.398716923076923,area_season,13,NA,1.7692307692307692,1.8529065890216225,0,zero_effort,partial,month
Upper Chehalis salmon 2023,Standard,2023,12,317,boat,0,2,0,0,NA,4.974003641304348,area_season,184,NA,2.516304347826087,2.147925844164005,0,zero_effort,partial,month
Wallace salmon and gamefish 2022-23,Standard,2022,10,860,bank,8260.807180748456,4,2,0.5,107,3.2171342056074765,month,107,107,1.5794392523364487,1.8809726665834443,2567.7533645782755,estimated,partial,month
Wallace salmon and gamefish 2022-23,Standard,2022,11,860,bank,7126.646301557239,4,2,0.5,239,3.224267531380753,month,239,239,1.6694560669456067,1.608674118404779,2210.314817922488,estimated,partial,month
Wallace salmon and gamefish 2022-23,Standard,2022,12,860,bank,2418.7883841306584,4,2,0.5,40,2.5783329999999998,month,40,40,1.45,1.4693073506268708,938.1210201051061,estimated,partial,month
Wallace salmon and gamefish 2022-23,Standard,2023,1,860,bank,2907.7798064557614,4,2,0.5,74,2.538739054054054,month,74,74,1.4594594594594594,1.2622860511787581,1145.3637985410098,estimated,partial,month
Wallace salmon and gamefish 2022-23,Standard,2023,2,860,bank,1109.4592833719134,4,2,0.5,5,2.353332,month,5,5,1,1.3531034739146892,471.44188893531106,estimated,partial,month
Wallace salmon and gamefish 2023-24,Standard,2023,10,860,bank,7461.328714285713,4,4,1,112,3.1242560714285714,month,112,112,1.6517857142857142,1.6675205116597662,2388.1937151438447,estimated,partial,month
Wallace salmon and gamefish 2023-24,Standard,2023,11,860,bank,3738.3222857142855,4,4,1,23,2.2731878260869567,month,23,23,1.6521739130434783,0.9038039845662258,1644.5285527282613,estimated,partial,month
